3.027283644826875619e+00 2.545735398593085286e+00
1.964609147825074453e+00 1.425891886626112215e-01
4.652023531828103353e-01 1.898725207850599839e+00
-9.647486378941648455e-02 2.356683802662245419e+00
-1.516356138023424061e+00 -2.732032448632564670e+00
-2.874342813097011812e-02 2.187755108399822568e+00
2.901351760942524338e-01 3.761162952618613553e-01
9.899954683635603381e-02 2.259721498245816029e+00
-2.019793603182109543e+00 2.479057489659851399e+00
2.062098422964039557e+00 -2.133516004741600192e+00
-2.124173556026521581e+00 -1.739284272245911644e+00
-1.231550770179953513e+00 2.674894268643640549e-01
-2.073474161239211577e-01 3.820561208490810490e+00
1.693530713007631805e+00 -1.820739710619207807e+00
-3.953276695851387079e-01 -7.102274834242463530e-01
2.017265231294149253e+00 3.231020301688185992e+00
-1.118192484007022869e-01 2.201644264437868426e+00
-2.996862594853123785e+00 -3.724250638914798905e-01
1.292353483154077720e+00 1.253797722745114251e+00
2.318422953374790207e+00 -8.297326458183054143e-01
-1.330829959099784077e+00 -1.280085480800440489e+00
-9.149782701430632104e-01 -2.911268948844432103e+00
3.203405544998655374e-01 3.666464884822254522e+00
-6.791102741426175982e-01 -3.124515027983232329e-02
-2.390701157578722924e+00 2.110817996865760049e-01
4.006338167701082864e-01 3.201705038396111203e+00
3.379800769193419097e+00 1.962072210667791805e-01
2.568748323158170699e+00 2.432053886596103887e+00
6.790431608240402594e-01 -1.009230906355304436e+00
3.422364853754449765e+00 1.280284117830604140e+00
7.751275297543154252e-01 -3.669953943854043388e+00
-3.649697793563757120e+00 5.450451245885629126e-01
-3.208349016502211604e-01 3.195608660528507006e+00
-2.168884031645009980e+00 1.676652361153808890e+00
-2.073217081549969976e+00 2.158075779621322798e+00
-8.057174667902080589e-01 2.470118166275555804e+00
-3.815027032366586912e+00 -1.482096208862345409e-02
-9.836409887681890618e-01 -2.684462432215073857e+00
1.217939950184638631e+00 1.852491164234111087e+00
-3.606467745659726054e-01 -1.291109506702664000e-01
-7.471027895780929517e-01 -1.444595601837702858e+00
-1.449231864721941321e+00 -1.289278304791855456e+00
-5.897411939678161019e-01 1.427653324887323771e+00
-1.595286015917493361e-01 1.836977981286589956e-01
-2.775000928664346667e+00 -1.877356540239313087e+00
1.211207103842771859e+00 1.402953647771733037e+00
-2.714229518872547597e+00 8.482099921454193392e-02
-3.739360585204178355e-01 1.135267744443011262e+00
1.806248926636681684e+00 -2.852130993109862178e+00
-4.106550461429521737e-01 -3.732791065365816063e+00
-2.085795947684315088e+00 3.332144694635598814e+00
-2.433108754871558865e+00 1.614538690678640975e+00
-3.624474909811947310e+00 -4.532720818125624551e-01
2.989962795496571069e+00 1.155417201698843988e+00
7.033635369151015615e-01 -1.637484788485312759e+00
2.823862417021637317e+00 -1.057945083993028779e-01
-1.509392877036509484e+00 -3.165364253054333776e+00
4.816071476407745022e-01 3.519310453226837023e-03
-2.333134766387489623e-01 -4.758653999573828619e-01
-3.288303867940312486e+00 -1.355707580377776500e+00
-2.383454087607001615e+00 8.669600090075270105e-01
-3.620029734805227939e+00 1.165240916031462959e+00
1.270064622536489107e+00 -3.136209761585218470e+00
-2.247775974098288554e+00 -3.138579524893458927e+00
2.835678629108913107e+00 1.499880984223734393e+00
-1.432959884683623120e+00 3.486839820487844133e+00
2.168551404062115218e+00 -2.350060130212274334e+00
1.885207388528353789e-01 3.080109669136620543e+00
-9.549042587339264809e-01 -1.927616365306104251e+00
4.456919532385659327e-02 1.003273533341122681e+00
-2.976369261301870517e-01 -3.259952134863744466e-01
-7.816879683642712351e-01 -3.724040827555127553e+00
2.333026149568379615e-01 1.080386064505150179e+00
-1.169348206245372834e+00 -3.396561560372215016e+00
-1.673746030909362581e+00 -1.886585150798131716e+00
1.867803913303401897e+00 -2.720927119158268237e+00
-2.376485703532896121e+00 2.111219597345844079e+00
1.781620741923839013e+00 -1.897894915493654633e+00
-2.049609779265381793e+00 3.266388603616041220e+00
-1.178525140295167278e-01 -2.541032658574259973e+00
5.125158708970043442e-01 -2.727856144944838857e+00
-7.692345255279242622e-01 -2.432124801860819030e+00
-1.085379834592122616e+00 1.215649921363174624e+00
8.710518617429932053e-01 -2.129173669102846223e-02
-1.390504710214305328e+00 1.349050214765095568e+00
-2.636378282399404749e-01 2.270229284731016817e-01
-2.234282792036478060e+00 -3.163264285144619326e+00
7.733955735899622486e-01 -2.148159436298489045e+00
-6.763690133134215854e-01 8.477601618099556147e-01
-1.169623319746060375e-01 1.869555351629778039e+00
-1.766298488485324586e-02 3.234238436187877763e+00
2.171182559869813566e+00 -5.970898929990964277e-01
1.398902376352227250e+00 3.007771024070284849e+00
2.738010012967582174e+00 -1.337290144962242744e+00
7.407318579385790969e-01 -2.761720924904998223e-02
1.508587378837558668e-01 -7.447319962490416279e-01
-6.776630206737472850e-01 3.284187233576047471e-01
2.001029629826971856e+00 -1.401318539655208584e+00
2.952454327143976265e+00 -6.344352498025486176e-01
-7.575252904198651605e-01 1.081811471735998786e+00
-3.189444400704205318e+00 2.408648494327819467e+00
1.406388042051865295e+00 -1.171771137208347024e+00
4.923671737381207086e-02 -2.849613775500660751e+00
1.549822055651840946e+00 -1.233439618642114377e+00
-1.637351565011329280e+00 -3.348118768131409517e+00
1.273914924095043422e-01 1.388688147371056170e+00
-1.314112454808169961e+00 -3.008612827811744328e+00
2.507473829100947071e+00 9.402198988176759809e-01
1.769583288228091300e+00 -1.453545015045436095e+00
9.929748946076124086e-03 2.121699059128933751e+00
4.920147008938595135e-01 3.823113679470475645e+00
6.150218317647665467e-01 -2.349241255377657822e+00
-8.655333940386495950e-01 -3.485244237882145768e+00
-1.731025249532849308e+00 -8.647546000278132361e-01
1.321627176074140042e+00 3.403581724155778421e+00
-1.607994364488542383e+00 -3.450900030473305957e+00
-2.536355470711401328e+00 -2.497335612625608992e+00
-1.234536739118086812e+00 1.868029483729412021e+00
1.918386755480412154e+00 2.055616110608594838e+00
1.444798503562649827e+00 -7.115778328269042885e-02
1.224173824584325665e+00 1.376883347681620906e+00
-2.640791025420822002e+00 -1.917475382611742329e+00
-1.942160506181374702e+00 -3.304132229500835294e+00
5.348438029968758389e-01 -7.609701815036736816e-01
4.115559533289636085e-01 7.426841194885510644e-01
1.063973788533246312e+00 -3.041395500158820209e+00
-1.624098915490540529e+00 -9.085060471763788392e-01
-1.641905842031208262e+00 1.469644099900849765e+00
2.564483700699933255e+00 2.249000543652763362e+00
-9.874527665137157462e-02 2.116158874822750224e+00
-2.520968320925113026e+00 -2.053114366918213918e+00
-2.747605234177255884e+00 -5.057569551767818750e-01
1.729983131523844531e+00 1.237436746898181283e+00
-1.647141138554306217e+00 -2.845456096184394212e+00
2.676305064201029094e+00 -1.863577477584007491e+00
-2.255775570841446823e-02 2.554622011707192719e+00
-3.030070100998898841e+00 -2.531814608197097360e+00
1.961956769307707127e+00 3.443947156575730695e+00
3.098707480147833149e+00 -7.855874950142491819e-01
-1.813027805479166199e+00 1.801301762977829402e+00
1.612455043335839500e-01 -1.589181609446494337e+00
-5.286815282086455570e-01 -3.465194882980881186e+00
-4.055470933066930961e+00 3.092733334370255438e+00
-4.289965496750168583e+00 4.944124652272378739e+00
-3.739820051834775949e+00 4.803876144623439259e+00
-3.302313692635756137e+00 3.997548849814365646e+00
-3.796256817581255216e+00 4.857279911938779726e+00
-4.537945196449852503e+00 3.619735726870611181e+00
-4.569859633921446118e+00 3.250046006111047880e+00
-3.214462181200245627e+00 4.305079662416683384e+00
-3.987845655473209572e+00 3.585998107449551497e+00
-4.716835917336631212e+00 4.361210706810974003e+00
-3.987428053591328236e+00 3.041617242094583951e+00
-4.700767230523541507e+00 3.353244319928636585e+00
-4.068923226186907272e+00 3.139332500157112626e+00
-4.922793156730318032e+00 4.359148320922530573e+00
-3.854725463074260006e+00 4.774020633581212536e+00
-3.481574070136387533e+00 3.229165315833482097e+00
-4.907989725819732030e+00 4.317164335849913215e+00
-4.160359477917882742e+00 3.943765438402937473e+00
-4.694310173597275870e+00 4.083785872859286847e+00
-4.435103422808761131e+00 4.656217382577929165e+00
-4.468749383041029866e+00 4.252792341376227192e+00
-3.504730058821557748e+00 4.051040426553995211e+00
-3.689681400204816164e+00 3.280503749381252110e+00
-3.817912675121180488e+00 3.272060554369792040e+00
-4.945053355760570923e+00 4.000047198858128539e+00
-3.957725043331829617e+00 4.482956501289947049e+00
-4.693782081048796684e+00 3.622701851485686575e+00
-4.521297443430592367e+00 3.192278927218561435e+00
-3.223696634466294508e+00 4.583363234169728351e+00
-3.533532754115347174e+00 4.438954150899624196e+00
-4.045351985943518969e+00 4.190602653431846569e+00
-4.609434332089588970e+00 4.033742638578532436e+00
-4.575912417145872269e+00 3.737028552946618731e+00
-4.036065168463125907e+00 3.738195591841148246e+00
-3.571643911378152403e+00 3.139165820122051365e+00
-3.105594690694876814e+00 4.365877291491685241e+00
-3.145729563625110803e+00 3.742363442791114547e+00
-4.923350876075224924e+00 3.967570085872088370e+00
-4.940042164850996897e+00 4.331380898089566500e+00
-3.809564300443332385e+00 3.777936513219800396e+00
-4.052131247869200870e+00 4.644637748082159234e+00
-4.101914687922243452e+00 4.097398093095280025e+00
-3.337647234636129223e+00 3.849053255489628622e+00
-4.196043819989748513e+00 3.682675376955847568e+00
-4.919395987928648850e+00 3.804026225297076902e+00
-3.915082317551213720e+00 4.601835601698449629e+00
-4.496652798563244069e+00 3.565156034262355611e+00
-4.177022061434292333e+00 3.976604119348291277e+00
-4.898534930114052166e+00 4.126420055547640686e+00
-4.646986405696649669e+00 4.144904713989780554e+00
-3.881489741391310755e+00 4.286949343407039592e+00
-3.586563280118981289e+00 3.569216868955620736e+00
-3.392332862638772539e+00 4.322277244804992868e+00
-4.586031152219662843e+00 3.302020208271341684e+00
-4.807370819026850484e+00 3.878303343221496391e+00
-4.194552633990464408e+00 4.841582709374904425e+00
-3.266221208187016334e+00 4.062745543230807499e+00
-4.164716090586341402e+00 4.224259642828041450e+00
-3.651147194837535359e+00 3.301092041735244731e+00
-3.814968853341680788e+00 4.602992047320608293e+00
-4.145411390688199305e+00 3.995550426737328742e+00
-4.728947794984944331e+00 3.611075624671670425e+00
-3.569937260452459515e+00 4.036263706133112805e+00
-4.168436618668800442e+00 4.127433424024712139e+00
-3.952497378554548746e+00 3.650217392666926131e+00
-4.271996465609927185e+00 3.050345257289386769e+00
-3.631918743192870114e+00 3.573704543857924243e+00
-3.714166883982162215e+00 4.009976790166355443e+00
-3.464430704670782291e+00 3.332474958319339375e+00
-3.319880055613173564e+00 3.410535779161900649e+00
-4.056876193180058543e+00 3.581910115467167532e+00
-4.219745065272760165e+00 4.860496867692730483e+00
-3.517497175997112979e+00 3.553901302492081804e+00
-3.741900552743196773e+00 4.663520246852725037e+00
-4.066640613617778399e+00 4.815477370684966729e+00
-3.515565970385135852e+00 3.808850202575016386e+00
-4.903002061433346270e+00 3.784527687517764694e+00
-3.976807962004258012e+00 3.959557493456038468e+00
-3.662074570980820454e+00 3.371600497201070468e+00
-4.056812671136220239e+00 4.195814164690045089e+00
-3.822684592604207232e+00 3.876137836976337514e+00
-3.198999967021089574e+00 4.410607661050677919e+00
-4.417721456002580815e+00 3.487595573117408865e+00
-4.442727182907165506e+00 3.687475155192885268e+00
-4.741566195100957337e+00 4.163645132195637366e+00
-4.170630776698223130e+00 4.383972400723171958e+00
-4.447231766434569522e+00 3.870052960011319598e+00
-3.719745721503620928e+00 3.763092653903074236e+00
-4.330128734882842778e+00 3.432592805568897010e+00
-3.858624306936492498e+00 3.175761229750047487e+00
-3.921479697456723201e+00 4.903936377343767639e+00
-3.962204140819487463e+00 4.118250066586126579e+00
-4.041582975640994668e+00 3.192336283914425366e+00
-3.498264464857101963e+00 3.955278799681742452e+00
-3.284353931570606289e+00 3.343183009897599423e+00
-4.256409900179053629e+00 3.800611846346531930e+00
-3.443372652358098307e+00 4.588030845573175753e+00
-4.257643321031956418e+00 3.130980094323899010e+00
-3.612801404590446630e+00 3.922499790449203161e+00
-3.709399090058466353e+00 4.614938070602310205e+00
3.977791384829550303e+00 4.678133537449512325e+00
4.718325648474032796e+00 3.733766539425731334e+00
4.173588314526416987e+00 3.835122153041223392e+00
4.941799616220585278e+00 3.852879786842439813e+00
3.421040955997634914e+00 4.756502002228142345e+00
4.447922053061047265e+00 4.681104072548829542e+00
4.495173144800379106e+00 3.709307119811672493e+00
4.586209789805921311e+00 3.840941000703184560e+00
3.672082736767587008e+00 3.980096774552376093e+00
3.511663897970822568e+00 3.185015094059131080e+00
3.994939148177730548e+00 4.212664700112852323e+00
4.676922652104012812e+00 4.103977271187432052e+00
4.050612252468036800e+00 4.545585901466335343e+00
4.835694513865149702e+00 3.856126359212049159e+00
4.103942063370581650e+00 4.800547009562322387e+00
3.847535186642915939e+00 3.128093700148673051e+00
3.555970155728587656e+00 3.574318087616596973e+00
4.395352352010261754e+00 4.422278082706927016e+00
4.080028038155255388e+00 3.329266111223044611e+00
3.120654392068409777e+00 4.423538953412366581e+00
4.447708109875893712e+00 3.408176783655419761e+00
4.038403945006812101e+00 4.054003856773840120e+00
4.473116743179907928e+00 3.887703506189527758e+00
4.574463870237535090e+00 4.379832957750616096e+00
4.336767929692779688e+00 3.112620606517528365e+00
3.282627046775866031e+00 4.293129043417935442e+00
3.983037019679452673e+00 4.944815903237935295e+00
4.389755059055993947e+00 4.854579990851850546e+00
4.528941042207132561e+00 4.607736786712442800e+00
4.799164836372025178e+00 4.055134953181743107e+00
3.269505714413232678e+00 4.655460125677214123e+00
3.298789737303548186e+00 4.626550477563914576e+00
3.225626417471523233e+00 3.796550315972268663e+00
3.819796394598099276e+00 4.184978991588594432e+00
4.360349667279800556e+00 4.624015036775491083e+00
4.325208183117266181e+00 4.365573712472833101e+00
3.699069576338473553e+00 4.770743528337384021e+00
3.181154699955272669e+00 3.771075943644203399e+00
3.197632309464736533e+00 3.558343130267646703e+00
3.276191111081943941e+00 3.851889354135155319e+00
3.499679365427720512e+00 3.848864924891230554e+00
4.686371417134144401e+00 4.430420628962047580e+00
4.270171357569312320e+00 3.876315608208068308e+00
3.163905677978154696e+00 3.554202442113922444e+00
4.042551341043213675e+00 3.921896845792558484e+00
4.529432473690292227e+00 3.387856980668713991e+00
3.897183975706664860e+00 4.030116853588106451e+00
4.379070539988752842e+00 4.864905826291261448e+00
3.554114120379568753e+00 4.601951385319352994e+00
4.419150906630758158e+00 4.605766376501875037e+00
3.246070147828395758e+00 3.604789239735791462e+00
3.731325408171678237e+00 4.908970383689328365e+00
4.077669748967778673e+00 3.198975806575669267e+00
3.264348721721546553e+00 4.019038841425802033e+00
4.792123341595063479e+00 3.698818381881104234e+00
3.699292404501657749e+00 4.007722117606257406e+00
4.330236311912419644e+00 3.576068838798483362e+00
3.940961572438900884e+00 4.352360255763598751e+00
3.854967808306950516e+00 4.321936430894533387e+00
3.687344862202048379e+00 3.496112791015417720e+00
4.074444106759512962e+00 3.595138157867197926e+00
4.577030609105845471e+00 3.458435028763986008e+00
3.954123255095618905e+00 3.596112289171951915e+00
3.892010813945732117e+00 4.030597332051399029e+00
4.917518934144322174e+00 3.740382839669012860e+00
3.637234344279593135e+00 3.713971222406287076e+00
3.965208566141533719e+00 4.081463803492646036e+00
4.761182429061198818e+00 4.356701985586584946e+00
4.476605440726634910e+00 4.063514254675884452e+00
4.784777644634380600e+00 4.468809469517379007e+00
3.500636741075267011e+00 4.549555126604863275e+00
3.719485212311572031e+00 3.337174237096496743e+00
4.867461738085474110e+00 4.317565689999327994e+00
3.033543432098405823e+00 3.936483969649533066e+00
3.336087513674837357e+00 3.757809529733173726e+00
4.530533246008948467e+00 4.148745235137549336e+00
3.216857938426307406e+00 4.185706781500399210e+00
3.778428528158850774e+00 3.950366313474808155e+00
3.647087210087352815e+00 4.248962489521810326e+00
4.587834548113256083e+00 4.612040807804075548e+00
3.503804702614164324e+00 4.339580097020347971e+00
3.120570651382977179e+00 4.144657406407585398e+00
4.858727606095390783e+00 4.217347137572778237e+00
3.190730792913499592e+00 4.278792714680748510e+00
4.151244742029035706e+00 3.595387521740807113e+00
3.524632205052351530e+00 3.428990591192618176e+00
3.722743702458756854e+00 4.592433128099978390e+00
3.844324753156776797e+00 4.558795437024345532e+00
4.350051458786441394e+00 4.743820879799297785e+00
4.171993060591985270e+00 4.055030991156010955e+00
4.721998467589372694e+00 4.126525356825887947e+00
4.881593406930059054e+00 3.541749809525108983e+00
4.678519726594260852e+00 3.467727221395827009e+00
4.278206698918731732e+00 3.450770086297953121e+00
3.208487569952177765e+00 4.128932926112610424e+00
4.526427061668625740e+00 4.687125595100847697e+00
4.762506589735203910e+00 3.850768223926506639e+00
4.290890545737317652e+00 4.777548310638437101e+00
3.311685217039002538e+00 4.159188851997068781e+00
4.657370956360436409e+00 3.820430340854967799e+00
